component_id,component_name,shift_id,shift_date,shift_label,availability_pct,performance_pct,quality_pct,planned_duration_min,total_downtime_min,run_time_min,total_units,good_units,defective_units,rework_units,oee,oee_pct,oee_status,loss_availability_pp,loss_performance_pp,loss_quality_pp
5,Gearbox,470,2026-08-20,DAY,100.0,98.28,96.98,480.0,0.0,480.0,629,610,12,7,0.953125,95.31,WORLD_CLASS,0.0,1.72,2.97
5,Gearbox,475,2026-08-20,SWING,100.0,100.0,96.97,480.0,0.0,480.0,661,641,12,8,0.969742813918306,96.97,WORLD_CLASS,0.0,0.0,3.03
5,Gearbox,480,2026-08-20,NIGHT,100.0,92.19,96.95,480.0,0.0,480.0,590,572,11,7,0.89375,89.38,WORLD_CLASS,0.0,7.81,2.81
1,Bearing,481,2026-08-21,DAY,100.0,94.27,97.9,480.0,0.0,480.0,905,886,12,7,0.922916666666667,92.29,WORLD_CLASS,0.0,5.73,1.98
1,Bearing,486,2026-08-21,SWING,100.0,100.0,97.95,480.0,0.0,480.0,975,955,12,8,0.979487179487179,97.95,WORLD_CLASS,0.0,0.0,2.05
1,Bearing,491,2026-08-21,NIGHT,100.0,98.44,97.99,480.0,0.0,480.0,945,926,12,7,0.964583333333333,96.46,WORLD_CLASS,0.0,1.56,1.98
2,Shaft,482,2026-08-21,DAY,100.0,100.0,98.88,480.0,0.0,480.0,804,795,6,3,0.988805970149254,98.88,WORLD_CLASS,0.0,0.0,1.12
2,Shaft,487,2026-08-21,SWING,100.0,100.0,98.91,480.0,0.0,480.0,822,813,6,3,0.989051094890511,98.91,WORLD_CLASS,0.0,0.0,1.09
2,Shaft,492,2026-08-21,NIGHT,100.0,97.25,98.97,480.0,0.0,480.0,778,770,5,3,0.9625,96.25,WORLD_CLASS,0.0,2.75,1.0
3,"Motor Housing",483,2026-08-21,DAY,100.0,100.0,97.39,480.0,0.0,480.0,766,746,12,8,0.973890339425587,97.39,WORLD_CLASS,0.0,0.0,2.61
3,"Motor Housing",488,2026-08-21,SWING,100.0,100.0,97.49,480.0,0.0,480.0,758,739,12,7,0.974934036939314,97.49,WORLD_CLASS,0.0,0.0,2.51
3,"Motor Housing",493,2026-08-21,NIGHT,100.0,100.0,97.45,480.0,0.0,480.0,746,727,12,7,0.974530831099196,97.45,WORLD_CLASS,0.0,0.0,2.55
4,Coupling,484,2026-08-21,DAY,100.0,100.0,98.42,480.0,0.0,480.0,884,870,9,5,0.984162895927602,98.42,WORLD_CLASS,0.0,0.0,1.58
4,Coupling,489,2026-08-21,SWING,100.0,98.52,98.39,480.0,0.0,480.0,867,853,9,5,0.969318181818182,96.93,WORLD_CLASS,0.0,1.48,1.59
4,Coupling,494,2026-08-21,NIGHT,100.0,96.25,98.47,480.0,0.0,480.0,847,834,8,5,0.947727272727273,94.77,WORLD_CLASS,0.0,3.75,1.48
5,Gearbox,485,2026-08-21,DAY,100.0,100.0,96.92,480.0,0.0,480.0,681,660,13,8,0.969162995594714,96.92,WORLD_CLASS,0.0,0.0,3.08
5,Gearbox,490,2026-08-21,SWING,100.0,100.0,96.93,480.0,0.0,480.0,652,632,12,8,0.969325153374233,96.93,WORLD_CLASS,0.0,0.0,3.07
5,Gearbox,495,2026-08-21,NIGHT,100.0,100.0,96.9,480.0,0.0,480.0,645,625,12,8,0.968992248062015,96.9,WORLD_CLASS,0.0,0.0,3.1
1,Bearing,496,2026-08-22,DAY,100.0,96.46,97.95,480.0,0.0,480.0,926,907,12,7,0.944791666666667,94.48,WORLD_CLASS,0.0,3.54,1.98
1,Bearing,501,2026-08-22,SWING,100.0,100.0,97.93,480.0,0.0,480.0,967,947,12,8,0.979317476732161,97.93,WORLD_CLASS,0.0,0.0,2.07
1,Bearing,506,2026-08-22,NIGHT,100.0,100.0,97.92,480.0,0.0,480.0,962,942,12,8,0.979209979209979,97.92,WORLD_CLASS,0.0,0.0,2.08
2,Shaft,497,2026-08-22,DAY,100.0,99.87,99.0,480.0,0.0,480.0,799,791,5,3,0.98875,98.87,WORLD_CLASS,0.0,0.13,1.0
2,Shaft,502,2026-08-22,SWING,100.0,100.0,98.96,480.0,0.0,480.0,868,859,6,3,0.98963133640553,98.96,WORLD_CLASS,0.0,0.0,1.04
2,Shaft,507,2026-08-22,NIGHT,100.0,100.0,98.9,480.0,0.0,480.0,819,810,6,3,0.989010989010989,98.9,WORLD_CLASS,0.0,0.0,1.1
3,"Motor Housing",498,2026-08-22,DAY,100.0,97.78,97.44,480.0,0.0,480.0,704,686,11,7,0.952777777777778,95.28,WORLD_CLASS,0.0,2.22,2.5
3,"Motor Housing",503,2026-08-22,SWING,100.0,85.83,97.41,480.0,0.0,480.0,618,602,10,6,0.836111111111111,83.61,ACCEPTABLE,0.0,14.17,2.22
3,"Motor Housing",508,2026-08-22,NIGHT,100.0,100.0,97.45,480.0,0.0,480.0,745,726,12,7,0.974496644295302,97.45,WORLD_CLASS,0.0,0.0,2.55
4,Coupling,499,2026-08-22,DAY,100.0,100.0,98.5,480.0,0.0,480.0,931,917,9,5,0.984962406015038,98.5,WORLD_CLASS,0.0,0.0,1.5
4,Coupling,504,2026-08-22,SWING,100.0,94.66,98.44,480.0,0.0,480.0,833,820,8,5,0.931818181818182,93.18,WORLD_CLASS,0.0,5.34,1.48
4,Coupling,509,2026-08-22,NIGHT,100.0,100.0,98.43,480.0,0.0,480.0,894,880,9,5,0.984340044742729,98.43,WORLD_CLASS,0.0,0.0,1.57
5,Gearbox,500,2026-08-22,DAY,100.0,100.0,96.9,480.0,0.0,480.0,645,625,12,8,0.968992248062015,96.9,WORLD_CLASS,0.0,0.0,3.1
5,Gearbox,505,2026-08-22,SWING,100.0,86.56,96.93,480.0,0.0,480.0,554,537,11,6,0.8390625,83.91,ACCEPTABLE,0.0,13.44,2.66
5,Gearbox,510,2026-08-22,NIGHT,96.37,95.82,96.95,480.0,17.41,462.59,591,573,11,7,0.8953125,89.53,WORLD_CLASS,3.63,4.03,2.81
1,Bearing,511,2026-08-23,DAY,100.0,100.0,97.99,480.0,0.0,480.0,1046,1025,13,8,0.979923518164436,97.99,WORLD_CLASS,0.0,0.0,2.01
1,Bearing,516,2026-08-23,SWING,100.0,97.71,97.97,480.0,0.0,480.0,938,919,12,7,0.957291666666667,95.73,WORLD_CLASS,0.0,2.29,1.98
1,Bearing,521,2026-08-23,NIGHT,100.0,100.0,97.94,480.0,0.0,480.0,1021,1000,13,8,0.979431929480901,97.94,WORLD_CLASS,0.0,0.0,2.06
2,Shaft,512,2026-08-23,DAY,100.0,100.0,98.89,480.0,0.0,480.0,814,805,6,3,0.988943488943489,98.89,WORLD_CLASS,0.0,0.0,1.11
2,Shaft,517,2026-08-23,SWING,100.0,97.87,98.98,480.0,0.0,480.0,783,775,5,3,0.96875,96.87,WORLD_CLASS,0.0,2.13,1.0
2,Shaft,522,2026-08-23,NIGHT,100.0,95.13,98.95,480.0,0.0,480.0,761,753,5,3,0.94125,94.12,WORLD_CLASS,0.0,4.88,1.0
3,"Motor Housing",513,2026-08-23,DAY,96.36,98.87,97.38,480.0,17.45,462.55,686,668,11,7,0.927777777777778,92.78,WORLD_CLASS,3.64,1.09,2.5
3,"Motor Housing",518,2026-08-23,SWING,98.81,100.0,97.5,480.0,5.69,474.31,720,702,11,7,0.9634421875,96.34,WORLD_CLASS,1.19,0.0,2.47
3,"Motor Housing",523,2026-08-23,NIGHT,100.0,94.44,97.5,480.0,0.0,480.0,680,663,11,6,0.920833333333333,92.08,WORLD_CLASS,0.0,5.56,2.36
4,Coupling,514,2026-08-23,DAY,100.0,94.55,98.44,480.0,0.0,480.0,832,819,8,5,0.930681818181818,93.07,WORLD_CLASS,0.0,5.45,1.48
4,Coupling,519,2026-08-23,SWING,100.0,100.0,98.43,480.0,0.0,480.0,891,877,9,5,0.984287317620651,98.43,WORLD_CLASS,0.0,0.0,1.57
4,Coupling,524,2026-08-23,NIGHT,100.0,100.0,98.43,480.0,0.0,480.0,894,880,9,5,0.984340044742729,98.43,WORLD_CLASS,0.0,0.0,1.57
5,Gearbox,515,2026-08-23,DAY,100.0,100.0,96.94,480.0,0.0,480.0,654,634,12,8,0.969418960244648,96.94,WORLD_CLASS,0.0,0.0,3.06
5,Gearbox,520,2026-08-23,SWING,100.0,95.94,96.91,480.0,0.0,480.0,614,595,12,7,0.9296875,92.97,WORLD_CLASS,0.0,4.06,2.97
5,Gearbox,525,2026-08-23,NIGHT,100.0,100.0,96.89,480.0,0.0,480.0,644,624,12,8,0.968944099378882,96.89,WORLD_CLASS,0.0,0.0,3.11
1,Bearing,526,2026-08-24,DAY,100.0,100.0,97.93,480.0,0.0,480.0,964,944,12,8,0.979253112033195,97.93,WORLD_CLASS,0.0,0.0,2.07
1,Bearing,531,2026-08-24,SWING,100.0,100.0,97.99,480.0,0.0,480.0,996,976,12,8,0.979919678714859,97.99,WORLD_CLASS,0.0,0.0,2.01
1,Bearing,536,2026-08-24,NIGHT,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
2,Shaft,527,2026-08-24,DAY,100.0,98.0,98.98,480.0,0.0,480.0,784,776,5,3,0.97,97.0,WORLD_CLASS,0.0,2.0,1.0
2,Shaft,532,2026-08-24,SWING,100.0,95.0,98.95,480.0,0.0,480.0,760,752,5,3,0.94,94.0,WORLD_CLASS,0.0,5.0,1.0
2,Shaft,537,2026-08-24,NIGHT,100.0,93.0,98.92,480.0,0.0,480.0,744,736,5,3,0.92,92.0,WORLD_CLASS,0.0,7.0,1.0
3,"Motor Housing",528,2026-08-24,DAY,100.0,100.0,97.37,480.0,0.0,480.0,722,703,12,7,0.973684210526316,97.37,WORLD_CLASS,0.0,0.0,2.63
3,"Motor Housing",533,2026-08-24,SWING,100.0,98.89,97.47,480.0,0.0,480.0,712,694,11,7,0.963888888888889,96.39,WORLD_CLASS,0.0,1.11,2.5
3,"Motor Housing",538,2026-08-24,NIGHT,100.0,96.25,97.4,480.0,0.0,480.0,693,675,11,7,0.9375,93.75,WORLD_CLASS,0.0,3.75,2.5
4,Coupling,529,2026-08-24,DAY,100.0,97.27,98.48,480.0,0.0,480.0,856,843,8,5,0.957954545454545,95.8,WORLD_CLASS,0.0,2.73,1.48
4,Coupling,534,2026-08-24,SWING,100.0,100.0,98.47,480.0,0.0,480.0,913,899,9,5,0.984665936473165,98.47,WORLD_CLASS,0.0,0.0,1.53
4,Coupling,539,2026-08-24,NIGHT,95.8,100.0,98.47,480.0,20.14,459.86,847,834,8,5,0.943337367178276,94.33,WORLD_CLASS,4.2,0.0,1.47
5,Gearbox,530,2026-08-24,DAY,100.0,91.72,96.93,480.0,0.0,480.0,587,569,11,7,0.8890625,88.91,WORLD_CLASS,0.0,8.28,2.81
5,Gearbox,535,2026-08-24,SWING,100.0,100.0,96.88,480.0,0.0,480.0,641,621,12,8,0.968798751950078,96.88,WORLD_CLASS,0.0,0.0,3.12
5,Gearbox,540,2026-08-24,NIGHT,100.0,100.0,96.93,480.0,0.0,480.0,683,662,13,8,0.969253294289897,96.93,WORLD_CLASS,0.0,0.0,3.07
1,Bearing,541,2026-08-25,DAY,100.0,98.75,98.0,480.0,0.0,480.0,948,929,12,7,0.967708333333333,96.77,WORLD_CLASS,0.0,1.25,1.98
1,Bearing,546,2026-08-25,SWING,94.48,100.0,97.99,480.0,26.49,453.51,947,928,12,7,0.925856388595565,92.59,WORLD_CLASS,5.52,0.0,1.9
1,Bearing,551,2026-08-25,NIGHT,100.0,100.0,97.95,480.0,0.0,480.0,974,954,12,8,0.979466119096509,97.95,WORLD_CLASS,0.0,0.0,2.05
2,Shaft,542,2026-08-25,DAY,100.0,92.88,98.92,480.0,0.0,480.0,743,735,5,3,0.91875,91.88,WORLD_CLASS,0.0,7.12,1.0
2,Shaft,547,2026-08-25,SWING,100.0,96.63,98.97,480.0,0.0,480.0,773,765,5,3,0.95625,95.63,WORLD_CLASS,0.0,3.38,1.0
2,Shaft,552,2026-08-25,NIGHT,100.0,95.25,98.95,480.0,0.0,480.0,762,754,5,3,0.9425,94.25,WORLD_CLASS,0.0,4.75,1.0
3,"Motor Housing",543,2026-08-25,DAY,100.0,100.0,97.37,480.0,0.0,480.0,761,741,12,8,0.973718791064389,97.37,WORLD_CLASS,0.0,0.0,2.63
3,"Motor Housing",548,2026-08-25,SWING,100.0,97.78,97.44,480.0,0.0,480.0,704,686,11,7,0.952777777777778,95.28,WORLD_CLASS,0.0,2.22,2.5
3,"Motor Housing",553,2026-08-25,NIGHT,96.84,99.39,97.4,480.0,15.18,464.82,693,675,11,7,0.9375,93.75,WORLD_CLASS,3.16,0.59,2.5
4,Coupling,544,2026-08-25,DAY,96.17,95.36,98.39,480.0,18.38,461.62,807,794,8,5,0.902272727272727,90.23,WORLD_CLASS,3.83,4.47,1.48
4,Coupling,549,2026-08-25,SWING,95.46,100.0,98.49,480.0,21.8,458.2,861,848,8,5,0.940170344560588,94.02,WORLD_CLASS,4.54,0.0,1.44
4,Coupling,554,2026-08-25,NIGHT,100.0,94.55,98.44,480.0,0.0,480.0,832,819,8,5,0.930681818181818,93.07,WORLD_CLASS,0.0,5.45,1.48
5,Gearbox,545,2026-08-25,DAY,100.0,99.06,96.85,480.0,0.0,480.0,634,614,12,8,0.959375,95.94,WORLD_CLASS,0.0,0.94,3.13
5,Gearbox,550,2026-08-25,SWING,100.0,98.91,97.0,480.0,0.0,480.0,633,614,12,7,0.959375,95.94,WORLD_CLASS,0.0,1.09,2.97
5,Gearbox,555,2026-08-25,NIGHT,93.91,92.17,96.93,480.0,29.21,450.79,554,537,11,6,0.8390625,83.91,ACCEPTABLE,6.09,7.35,2.66
1,Bearing,556,2026-08-26,DAY,100.0,100.0,97.99,480.0,0.0,480.0,1044,1023,13,8,0.979885057471264,97.99,WORLD_CLASS,0.0,0.0,2.01
1,Bearing,561,2026-08-26,SWING,96.65,98.94,97.93,480.0,16.1,463.9,918,899,12,7,0.936458333333333,93.65,WORLD_CLASS,3.35,1.02,1.98
1,Bearing,566,2026-08-26,NIGHT,100.0,92.4,97.97,480.0,0.0,480.0,887,869,11,7,0.905208333333333,90.52,WORLD_CLASS,0.0,7.6,1.88
2,Shaft,557,2026-08-26,DAY,100.0,100.0,98.9,480.0,0.0,480.0,818,809,6,3,0.988997555012225,98.9,WORLD_CLASS,0.0,0.0,1.1
2,Shaft,562,2026-08-26,SWING,100.0,92.88,98.92,480.0,0.0,480.0,743,735,5,3,0.91875,91.88,WORLD_CLASS,0.0,7.12,1.0
2,Shaft,567,2026-08-26,NIGHT,100.0,100.0,98.93,480.0,0.0,480.0,839,830,6,3,0.98927294398093,98.93,WORLD_CLASS,0.0,0.0,1.07
3,"Motor Housing",558,2026-08-26,DAY,100.0,100.0,97.48,480.0,0.0,480.0,753,734,12,7,0.974767596281541,97.48,WORLD_CLASS,0.0,0.0,2.52
3,"Motor Housing",563,2026-08-26,SWING,96.96,100.0,97.49,480.0,14.61,465.39,717,699,11,7,0.945222018828452,94.52,WORLD_CLASS,3.04,0.0,2.43
3,"Motor Housing",568,2026-08-26,NIGHT,100.0,100.0,97.46,480.0,0.0,480.0,747,728,12,7,0.974564926372155,97.46,WORLD_CLASS,0.0,0.0,2.54
4,Coupling,559,2026-08-26,DAY,100.0,95.11,98.45,480.0,0.0,480.0,837,824,8,5,0.936363636363636,93.64,WORLD_CLASS,0.0,4.89,1.48
4,Coupling,564,2026-08-26,SWING,100.0,96.36,98.47,480.0,0.0,480.0,848,835,8,5,0.948863636363636,94.89,WORLD_CLASS,0.0,3.64,1.48
4,Coupling,569,2026-08-26,NIGHT,96.27,100.0,98.5,480.0,17.89,462.11,864,851,8,5,0.948243658371914,94.82,WORLD_CLASS,3.73,0.0,1.45
5,Gearbox,560,2026-08-26,DAY,100.0,99.84,96.87,480.0,0.0,480.0,639,619,12,8,0.9671875,96.72,WORLD_CLASS,0.0,0.16,3.13
5,Gearbox,565,2026-08-26,SWING,100.0,98.91,97.0,480.0,0.0,480.0,633,614,12,7,0.959375,95.94,WORLD_CLASS,0.0,1.09,2.97
5,Gearbox,570,2026-08-26,NIGHT,100.0,95.47,96.89,480.0,0.0,480.0,611,592,12,7,0.925,92.5,WORLD_CLASS,0.0,4.53,2.97
1,Bearing,571,2026-08-27,DAY,100.0,97.29,97.97,480.0,0.0,480.0,934,915,12,7,0.953125,95.31,WORLD_CLASS,0.0,2.71,1.98
1,Bearing,576,2026-08-27,SWING,100.0,94.38,97.9,480.0,0.0,480.0,906,887,12,7,0.923958333333333,92.4,WORLD_CLASS,0.0,5.63,1.98
1,Bearing,581,2026-08-27,NIGHT,100.0,91.88,97.96,480.0,0.0,480.0,882,864,11,7,0.9,90.0,WORLD_CLASS,0.0,8.13,1.88
2,Shaft,572,2026-08-27,DAY,94.27,100.0,99.0,480.0,27.49,452.51,800,792,5,3,0.933301875,93.33,WORLD_CLASS,5.73,0.0,0.94
2,Shaft,577,2026-08-27,SWING,100.0,100.0,98.95,480.0,0.0,480.0,861,852,6,3,0.989547038327526,98.95,WORLD_CLASS,0.0,0.0,1.05
2,Shaft,582,2026-08-27,NIGHT,100.0,100.0,98.89,480.0,0.0,480.0,813,804,6,3,0.988929889298893,98.89,WORLD_CLASS,0.0,0.0,1.11
3,"Motor Housing",573,2026-08-27,DAY,95.62,98.62,97.5,480.0,21.01,458.99,679,662,11,6,0.919444444444444,91.94,WORLD_CLASS,4.38,1.32,2.36
3,"Motor Housing",578,2026-08-27,SWING,100.0,90.0,97.38,480.0,0.0,480.0,648,631,11,6,0.876388888888889,87.64,WORLD_CLASS,0.0,10.0,2.36
3,"Motor Housing",583,2026-08-27,NIGHT,100.0,100.0,97.43,480.0,0.0,480.0,738,719,12,7,0.974254742547426,97.43,WORLD_CLASS,0.0,0.0,2.57
4,Coupling,574,2026-08-27,DAY,95.99,100.0,98.48,480.0,19.23,460.77,856,843,8,5,0.945359009929907,94.54,WORLD_CLASS,4.01,0.0,1.46
4,Coupling,579,2026-08-27,SWING,96.58,100.0,98.49,480.0,16.42,463.58,859,846,8,5,0.95117549476135,95.12,WORLD_CLASS,3.42,0.0,1.46
4,Coupling,584,2026-08-27,NIGHT,100.0,100.0,98.41,480.0,0.0,480.0,882,868,9,5,0.984126984126984,98.41,WORLD_CLASS,0.0,0.0,1.59
5,Gearbox,575,2026-08-27,DAY,100.0,100.0,96.89,480.0,0.0,480.0,644,624,12,8,0.968944099378882,96.89,WORLD_CLASS,0.0,0.0,3.11
5,Gearbox,580,2026-08-27,SWING,100.0,99.53,96.86,480.0,0.0,480.0,637,617,12,8,0.9640625,96.41,WORLD_CLASS,0.0,0.47,3.12
5,Gearbox,585,2026-08-27,NIGHT,100.0,95.78,96.9,480.0,0.0,480.0,613,594,12,7,0.928125,92.81,WORLD_CLASS,0.0,4.22,2.97
1,Bearing,586,2026-08-28,DAY,100.0,100.0,97.96,480.0,0.0,480.0,981,961,12,8,0.979612640163099,97.96,WORLD_CLASS,0.0,0.0,2.04
1,Bearing,591,2026-08-28,SWING,100.0,100.0,97.99,480.0,0.0,480.0,997,977,12,8,0.979939819458375,97.99,WORLD_CLASS,0.0,0.0,2.01
1,Bearing,596,2026-08-28,NIGHT,100.0,100.0,97.97,480.0,0.0,480.0,985,965,12,8,0.979695431472081,97.97,WORLD_CLASS,0.0,0.0,2.03
2,Shaft,587,2026-08-28,DAY,100.0,100.0,98.93,480.0,0.0,480.0,844,835,6,3,0.989336492890995,98.93,WORLD_CLASS,0.0,0.0,1.07
2,Shaft,592,2026-08-28,SWING,100.0,100.0,98.95,480.0,0.0,480.0,855,846,6,3,0.989473684210526,98.95,WORLD_CLASS,0.0,0.0,1.05
2,Shaft,597,2026-08-28,NIGHT,100.0,100.0,98.95,480.0,0.0,480.0,860,851,6,3,0.98953488372093,98.95,WORLD_CLASS,0.0,0.0,1.05
3,"Motor Housing",588,2026-08-28,DAY,100.0,100.0,97.39,480.0,0.0,480.0,728,709,12,7,0.973901098901099,97.39,WORLD_CLASS,0.0,0.0,2.61
3,"Motor Housing",593,2026-08-28,SWING,100.0,96.67,97.41,480.0,0.0,480.0,696,678,11,7,0.941666666666667,94.17,WORLD_CLASS,0.0,3.33,2.5
3,"Motor Housing",598,2026-08-28,NIGHT,100.0,100.0,97.37,480.0,0.0,480.0,761,741,12,8,0.973718791064389,97.37,WORLD_CLASS,0.0,0.0,2.63
4,Coupling,589,2026-08-28,DAY,100.0,100.0,98.43,480.0,0.0,480.0,956,941,9,6,0.984309623430962,98.43,WORLD_CLASS,0.0,0.0,1.57
4,Coupling,594,2026-08-28,SWING,100.0,97.39,98.48,480.0,0.0,480.0,857,844,8,5,0.959090909090909,95.91,WORLD_CLASS,0.0,2.61,1.48
4,Coupling,599,2026-08-28,NIGHT,100.0,100.0,98.42,480.0,0.0,480.0,887,873,9,5,0.984216459977452,98.42,WORLD_CLASS,0.0,0.0,1.58
5,Gearbox,590,2026-08-28,DAY,100.0,100.0,96.85,480.0,0.0,480.0,667,646,13,8,0.968515742128936,96.85,WORLD_CLASS,0.0,0.0,3.15
5,Gearbox,595,2026-08-28,SWING,100.0,100.0,96.95,480.0,0.0,480.0,656,636,12,8,0.969512195121951,96.95,WORLD_CLASS,0.0,0.0,3.05
5,Gearbox,600,2026-08-28,NIGHT,100.0,100.0,96.91,480.0,0.0,480.0,647,627,12,8,0.969088098918083,96.91,WORLD_CLASS,0.0,0.0,3.09
1,Bearing,601,2026-08-29,DAY,100.0,98.65,97.99,480.0,0.0,480.0,947,928,12,7,0.966666666666667,96.67,WORLD_CLASS,0.0,1.35,1.98
1,Bearing,606,2026-08-29,SWING,100.0,98.23,97.99,480.0,0.0,480.0,943,924,12,7,0.9625,96.25,WORLD_CLASS,0.0,1.77,1.98
1,Bearing,611,2026-08-29,NIGHT,100.0,100.0,97.96,480.0,0.0,480.0,978,958,12,8,0.979550102249489,97.96,WORLD_CLASS,0.0,0.0,2.04
2,Shaft,602,2026-08-29,DAY,100.0,98.13,98.98,480.0,0.0,480.0,785,777,5,3,0.97125,97.13,WORLD_CLASS,0.0,1.88,1.0
2,Shaft,607,2026-08-29,SWING,100.0,100.0,98.88,480.0,0.0,480.0,806,797,6,3,0.988833746898263,98.88,WORLD_CLASS,0.0,0.0,1.12
2,Shaft,612,2026-08-29,NIGHT,100.0,98.5,98.98,480.0,0.0,480.0,788,780,5,3,0.975,97.5,WORLD_CLASS,0.0,1.5,1.0
3,"Motor Housing",603,2026-08-29,DAY,100.0,97.78,97.44,480.0,0.0,480.0,704,686,11,7,0.952777777777778,95.28,WORLD_CLASS,0.0,2.22,2.5
3,"Motor Housing",608,2026-08-29,SWING,100.0,97.5,97.44,480.0,0.0,480.0,702,684,11,7,0.95,95.0,WORLD_CLASS,0.0,2.5,2.5
3,"Motor Housing",613,2026-08-29,NIGHT,100.0,100.0,97.39,480.0,0.0,480.0,727,708,12,7,0.973865199449794,97.39,WORLD_CLASS,0.0,0.0,2.61
4,Coupling,604,2026-08-29,DAY,94.89,100.0,98.4,480.0,24.54,455.46,873,859,9,5,0.933658218785796,93.37,WORLD_CLASS,5.11,0.0,1.52
4,Coupling,609,2026-08-29,SWING,100.0,98.86,98.39,480.0,0.0,480.0,870,856,9,5,0.972727272727273,97.27,WORLD_CLASS,0.0,1.14,1.59
4,Coupling,614,2026-08-29,NIGHT,100.0,100.0,98.44,480.0,0.0,480.0,897,883,9,5,0.984392419175028,98.44,WORLD_CLASS,0.0,0.0,1.56
5,Gearbox,605,2026-08-29,DAY,100.0,97.66,96.96,480.0,0.0,480.0,625,606,12,7,0.946875,94.69,WORLD_CLASS,0.0,2.34,2.97
5,Gearbox,610,2026-08-29,SWING,100.0,89.06,96.84,480.0,0.0,480.0,570,552,11,7,0.8625,86.25,WORLD_CLASS,0.0,10.94,2.81
5,Gearbox,615,2026-08-29,NIGHT,100.0,90.78,96.9,480.0,0.0,480.0,581,563,11,7,0.8796875,87.97,WORLD_CLASS,0.0,9.22,2.81
1,Bearing,616,2026-08-30,DAY,100.0,100.0,97.92,480.0,0.0,480.0,1056,1034,14,8,0.979166666666667,97.92,WORLD_CLASS,0.0,0.0,2.08
1,Bearing,621,2026-08-30,SWING,100.0,100.0,97.97,480.0,0.0,480.0,983,963,12,8,0.979654120040692,97.97,WORLD_CLASS,0.0,0.0,2.03
1,Bearing,626,2026-08-30,NIGHT,100.0,96.04,97.94,480.0,0.0,480.0,922,903,12,7,0.940625,94.06,WORLD_CLASS,0.0,3.96,1.98
2,Shaft,617,2026-08-30,DAY,100.0,100.0,98.89,480.0,0.0,480.0,808,799,6,3,0.988861386138614,98.89,WORLD_CLASS,0.0,0.0,1.11
2,Shaft,622,2026-08-30,SWING,100.0,98.63,98.99,480.0,0.0,480.0,789,781,5,3,0.97625,97.63,WORLD_CLASS,0.0,1.38,1.0
2,Shaft,627,2026-08-30,NIGHT,100.0,100.0,98.95,480.0,0.0,480.0,858,849,6,3,0.989510489510489,98.95,WORLD_CLASS,0.0,0.0,1.05
3,"Motor Housing",618,2026-08-30,DAY,100.0,100.0,97.39,480.0,0.0,480.0,728,709,12,7,0.973901098901099,97.39,WORLD_CLASS,0.0,0.0,2.61
3,"Motor Housing",623,2026-08-30,SWING,100.0,100.0,97.4,480.0,0.0,480.0,732,713,12,7,0.974043715846995,97.4,WORLD_CLASS,0.0,0.0,2.6
3,"Motor Housing",628,2026-08-30,NIGHT,100.0,100.0,97.41,480.0,0.0,480.0,734,715,12,7,0.974114441416894,97.41,WORLD_CLASS,0.0,0.0,2.59
4,Coupling,619,2026-08-30,DAY,100.0,91.36,98.38,480.0,0.0,480.0,804,791,8,5,0.898863636363636,89.89,WORLD_CLASS,0.0,8.64,1.48
4,Coupling,624,2026-08-30,SWING,100.0,100.0,98.41,480.0,0.0,480.0,941,926,9,6,0.984059511158342,98.41,WORLD_CLASS,0.0,0.0,1.59
4,Coupling,629,2026-08-30,NIGHT,100.0,99.77,98.41,480.0,0.0,480.0,878,864,9,5,0.981818181818182,98.18,WORLD_CLASS,0.0,0.23,1.59
5,Gearbox,620,2026-08-30,DAY,100.0,100.0,96.98,480.0,0.0,480.0,662,642,12,8,0.969788519637462,96.98,WORLD_CLASS,0.0,0.0,3.02
5,Gearbox,625,2026-08-30,SWING,100.0,98.75,96.99,480.0,0.0,480.0,632,613,12,7,0.9578125,95.78,WORLD_CLASS,0.0,1.25,2.97
5,Gearbox,630,2026-08-30,NIGHT,100.0,100.0,96.88,480.0,0.0,480.0,704,682,14,8,0.96875,96.88,WORLD_CLASS,0.0,0.0,3.13
1,Bearing,631,2026-08-31,DAY,100.0,100.0,97.95,480.0,0.0,480.0,974,954,12,8,0.979466119096509,97.95,WORLD_CLASS,0.0,0.0,2.05
1,Bearing,636,2026-08-31,SWING,100.0,100.0,97.95,480.0,0.0,480.0,974,954,12,8,0.979466119096509,97.95,WORLD_CLASS,0.0,0.0,2.05
1,Bearing,641,2026-08-31,NIGHT,100.0,100.0,97.99,480.0,0.0,480.0,994,974,12,8,0.979879275653924,97.99,WORLD_CLASS,0.0,0.0,2.01
2,Shaft,632,2026-08-31,DAY,100.0,99.75,99.0,480.0,0.0,480.0,798,790,5,3,0.9875,98.75,WORLD_CLASS,0.0,0.25,1.0
2,Shaft,637,2026-08-31,SWING,94.88,97.36,98.92,480.0,24.57,455.43,739,731,5,3,0.91375,91.38,WORLD_CLASS,5.12,2.51,1.0
2,Shaft,642,2026-08-31,NIGHT,100.0,100.0,98.92,480.0,0.0,480.0,836,827,6,3,0.989234449760766,98.92,WORLD_CLASS,0.0,0.0,1.08
3,"Motor Housing",633,2026-08-31,DAY,100.0,100.0,97.41,480.0,0.0,480.0,734,715,12,7,0.974114441416894,97.41,WORLD_CLASS,0.0,0.0,2.59
